property_id,title,monthly_int,link,address,agent_name,bed_number_smap,number_of_photos_overall_score,number_of_photos_overall_count,number_of_bedroom_photos_score,number_of_bedroom_photos_count,wide_lenses_score,wide_lenses_count,overprocessed_score,overprocessed_count,natural_light_score,natural_light_count,no_carpet_score,no_carpet_count,active
65356045,3 bed end terrace house to rent,2150,https://www.zoopla.co.uk/to-rent/details/65356045/,"Eastern Avenue East, Romford RM1",Beresfords - Upminster / Havering Lettings,3,1,7,0,2,0.48714285714285716,7,0.4757142857142857,7,0.711,14,0.6757142857142858,7,1
65356262,1 bed flat to rent,2850,https://www.zoopla.co.uk/to-rent/details/65356262/,"Saxon House, Thrawl Street, Shoreditch, London E1",Victorstone,1,1,6,1,2,0.57,6,0.55,6,0.76,6,0.64,6,1
65358766,1 bed flat to rent,2167,https://www.zoopla.co.uk/to-rent/details/65358766/,"Sitka House, 20 Quebec Way, Canada Water, London SE16",Hastings International - Rotherhithe,1,1,9,1,2,0.51,9,0.22,9,0.59,9,0.71,9,1
65359365,3 bed flat to rent,6283,https://www.zoopla.co.uk/to-rent/details/65359365/,"Kingsway, Holborn WC2B",CBRE,3,1,7,0,2,0.52,7,0.32,7,0.58,7,0.54,7,1
65360524,1 bed flat to rent,1733,https://www.zoopla.co.uk/to-rent/details/65360524/,"Helion Court, Canary Wharf E14",Reiss-Samuels LTD,1,1,12,1,3,0.505,13,0.362,13,0.684,26,0.79,13,1
65361732,3 bed terraced house to rent,2500,https://www.zoopla.co.uk/to-rent/details/65361732/,"South Drive, Orpington BR6",CKB Estate Agents,3,1,7,0,2,0.51,7,0.25,7,0.819,14,0.78,7,1
65364214,3 bed terraced house to rent,3358,https://www.zoopla.co.uk/to-rent/details/65364214/,"Lakeside Road, Brook Green, London W14",Winkworth - Hammersmith,3,1,6,1,3,0.5014285714285714,7,0.3314285714285714,7,0.734,14,0.51,7,1
65364529,2 bed flat to rent,1750,https://www.zoopla.co.uk/to-rent/details/65364529/,"Crofton Way, Enfield EN2",Barnfields - Enfield,2,1,8,0,1,0.45,8,0.32,8,0.74,8,0.67,8,1
65364685,Room to rent,850,https://www.zoopla.co.uk/to-rent/details/65364685/,"Canonsleigh Road, Dagenham RM9",Propfinity,1,0,3,1,2,0.47,4,0.2,4,0.42,4,0.74,4,1
65367018,2 bed flat to rent,2000,https://www.zoopla.co.uk/to-rent/details/65367018/,"Craigleith, 7 Kersfield Road, Putney SW15",Hawes & Co - Wimbledon Village,2,1,6,1,2,0.47,6,0.35,6,0.85,6,0.25,6,1
65367187,3 bed flat to rent,4000,https://www.zoopla.co.uk/to-rent/details/65367187/,"Manor Gardens, Larkhall Rise, London SW4",Noble Estates,3,1,11,1,4,0.47,11,0.25,11,0.85,11,0.49,11,1
65368062,3 bed detached house to rent,2400,https://www.zoopla.co.uk/to-rent/details/65368062/,"St. Ann's Road, Harringay, London N15",Anthony Pepe Harringay,3,1,16,1,3,0.5064705882352941,17,0.4847058823529412,17,0.693,34,0.5223529411764707,17,1
65368331,1 bed flat to rent,2000,https://www.zoopla.co.uk/to-rent/details/65368331/,"Gascony Avenue, West Hampstead NW6",Chestertons - Hampstead,1,1,8,0,0,0.46,8,0.23,8,0.64,8,0.79,8,1
65373022,2 bed flat to rent,2000,https://www.zoopla.co.uk/to-rent/details/65373022/,"Lanark Square, London E14",Stirling Ackroyd - Canary Wharf,2,1,6,1,2,0.51,6,0.28,6,0.66,6,0.4,6,1
65374915,1 bed flat to rent,1300,https://www.zoopla.co.uk/to-rent/details/65374915/,"Holloway Road, London N19",Panda Residential,1,1,7,1,1,0.45,7,0.37,7,0.57,7,0.68,7,1
65377805,2 bed terraced house to rent,5000,https://www.zoopla.co.uk/to-rent/details/65377805/,"Huntsworth Mews, London NW1",Stirling Ackroyd - West End,2,1,6,0,0,0.52,6,0.26,6,0.54,6,0.63,6,1
65384531,2 bed shared accommodation to rent,2000,https://www.zoopla.co.uk/to-rent/details/65384531/,"Wordsworth Road, London SE1",Hello Neighbour Ltd,2,1,16,1,6,0.51,16,0.53,16,0.57,16,0.61,16,1
65385249,2 bed terraced house to rent,2000,https://www.zoopla.co.uk/to-rent/details/65385249/,"Clifford Road, Walthamstow, London E17",Central Estate Agents,2,1,11,0,1,0.42,13,0.22,13,0.72,13,0.89,13,1
65385490,2 bed flat to rent,2400,https://www.zoopla.co.uk/to-rent/details/65385490/,"Fusion Apartments, Moulding Lane SE14",Regent Letting & Property Management Ltd,2,1,9,0,0,0.5,9,0.5,9,0.54,9,0.61,9,1
65389770,3 bed flat to rent,2650,https://www.zoopla.co.uk/to-rent/details/65389770/,"Blackhorse Lane, London E17",Ariston Property,3,1,12,0,0,0.46,12,0.24,12,0.75,12,0.71,12,1
65391060,2 bed flat to rent,3250,https://www.zoopla.co.uk/to-rent/details/65391060/,"Hazelbourne Road, Clapham SW12",MBL Estates,2,1,8,1,2,0.51,8,0.19,8,0.77,8,0.75,8,1
65393025,3 bed flat to rent,3500,https://www.zoopla.co.uk/to-rent/details/65393025/,"Portal Way, London W3",LiFE Residential - West London,3,1,12,1,5,0.5507692307692308,13,0.33,13,0.62,26,0.63,13,1
65394028,1 bed flat to rent,2448,https://www.zoopla.co.uk/to-rent/details/65394028/,"Hanson Street, Fitzrovia W1W",LDG,1,1,8,1,1,0.481,8,0.305,8,0.562,16,0.621,8,1
65395207,3 bed flat to rent,4008,https://www.zoopla.co.uk/to-rent/details/65395207/,"Biddulph Mansions, Elgin Avenue, Maida Vale, London, London Borough Of Westminster W9",Sandersons London,3,1,15,1,3,0.4666666666666667,15,0.31466666666666665,15,0.708,30,0.6153333333333334,15,1
65396076,3 bed end terrace house to rent,2100,https://www.zoopla.co.uk/to-rent/details/65396076/,"Imperial Road, Bedfont TW14",Forest Estate Agents,3,1,7,0,0,0.45499999999999996,8,0.19625,8,0.816,16,0.62875,8,1
65396562,2 bed flat to rent,2600,https://www.zoopla.co.uk/to-rent/details/65396562/,"Kingsland Road, Hackney E8",Filey Properties - Hackney,2,0,4,1,2,0.46,4,0.47,4,0.66,4,0.37,4,1
65401583,2 bed flat to rent,1750,https://www.zoopla.co.uk/to-rent/details/65401583/,"High Road, Willesden, London NW10",Regal Estates,2,1,21,1,10,0.56,22,0.6,22,0.68,22,0.8,22,1
65406315,1 bed flat to rent,1450,https://www.zoopla.co.uk/to-rent/details/65406315/,"Pembroke Road, Ruislip HA4",Belvoir,1,0,3,1,1,0.479,3,0.284,3,0.837,6,0.461,3,1
65406488,1 bed flat to rent,1900,https://www.zoopla.co.uk/to-rent/details/65406488/,"Empire Reach, 4 Dowells Street, Greenwich, London SE10",LiFE Residential - Greenwich,1,1,6,1,2,0.49,7,0.213,7,0.566,14,0.305,7,1
65407802,1 bed flat to rent,3012,https://www.zoopla.co.uk/to-rent/details/65407802/,"Brompton Road, Knightsbridge, London, UK SW3",Rickman Properties Ltd,1,1,7,1,1,0.43,8,0.23,8,0.7,8,0.72,8,1
65411032,2 bed flat to rent,1600,https://www.zoopla.co.uk/to-rent/details/65411032/,"Scottwell Drive, London NW9",Acorn Properties,2,1,8,1,2,0.52,8,0.31,8,0.67,8,0.73,8,1
65411973,1 bed flat to rent,2150,https://www.zoopla.co.uk/to-rent/details/65411973/,"Baltic Place, De Beauvoir Town N1",Chestertons - Islington,1,1,5,0,0,0.479,5,0.22,5,0.574,10,0.439,5,1
65418939,2 bed terraced house to rent,2800,https://www.zoopla.co.uk/to-rent/details/65418939/,"Galesbury Road, Wandsworth SW18",Chestertons - Wandsworth,2,1,6,1,2,0.52,6,0.26,6,0.65,6,0.56,6,1
65419186,1 bed flat to rent,2600,https://www.zoopla.co.uk/to-rent/details/65419186/,"High Timber Street, City Of London EC4V",Found Property LDN,1,1,9,1,2,0.58,9,0.42,9,0.74,9,0.68,9,1
65422351,3 bed mews to rent,4500,https://www.zoopla.co.uk/to-rent/details/65422351/,"Conduit Mews, Paddington, London W2",Kravens,3,1,10,1,3,0.506,10,0.251,10,0.703,20,0.143,10,1
65423129,3 bed flat to rent,2700,https://www.zoopla.co.uk/to-rent/details/65423129/,"Devons Road, Bow, London E3",Statuum,3,1,9,0,2,0.44,9,0.24,9,0.79,9,0.68,9,1
65423546,1 bed flat to rent,2200,https://www.zoopla.co.uk/to-rent/details/65423546/,"New Providence Wharf, Fairmont Avenue E14",Chestertons - Canary Wharf,1,1,7,1,2,0.51,7,0.35,7,0.7,7,0.6,7,1
65425231,3 bed flat to rent,3250,https://www.zoopla.co.uk/to-rent/details/65425231/,"Disraeli Road, Putney Hill SW15",Chestertons - Putney,3,1,10,0,1,0.43,10,0.33,10,0.65,10,0.73,10,1
65426331,2 bed terraced house to rent,1900,https://www.zoopla.co.uk/to-rent/details/65426331/,"Britton Close, Hither Green, London SE6",Daniels Property Services,2,1,6,1,3,0.49,6,0.17,6,0.79,6,0.6,6,1
65436006,3 bed terraced house to rent,3000,https://www.zoopla.co.uk/to-rent/details/65436006/,"Odessa Road, London E7",Stirling Ackroyd - Canary Wharf,3,1,18,0,0,0.44,18,0.35,18,0.56,18,0.69,18,1
65438755,1 bed flat to rent,2750,https://www.zoopla.co.uk/to-rent/details/65438755/,"Ashburn Gardens, South Kensington SW7",Chancellors - Notting Hill,1,1,6,1,2,0.51,6,0.19,6,0.78,6,0.62,6,1
65439972,1 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/65439972/,"North Block, 1C Belvedere Road, London SE1",LiFE Residential - South Bank,1,1,9,1,2,0.501,9,0.277,9,0.54,18,0.582,9,1
65441050,1 bed flat to rent,1600,https://www.zoopla.co.uk/to-rent/details/65441050/,"Bethnal Green Road, London E2",Salik & Co,1,1,6,1,1,0.47,6,0.17,6,0.82,6,0.79,6,1
65443248,3 bed maisonette to rent,3000,https://www.zoopla.co.uk/to-rent/details/65443248/,"Lynch Walk, Deptford, London SE8",Kallars London,3,1,5,0,1,0.446,5,0.22599999999999998,5,0.812,10,0.364,5,1
65443895,2 bed flat to rent,3198,https://www.zoopla.co.uk/to-rent/details/65443895/,"St. Georges Square, London SW1V",John D Wood & Co. â Belgravia & Westminster Lettings,2,1,7,1,3,0.49,7,0.26,7,0.64,7,0.38,7,1
65444489,1 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/65444489/,"Mare Street, London E8",Homelike Internet GmbH,1,1,13,1,2,0.5,13,0.43,13,0.7,13,0.67,13,1
65447507,3 bed flat to rent,2300,https://www.zoopla.co.uk/to-rent/details/65447507/,"The Drive, Longstone Avenue, Willesden Junction, London NW10",Warwick Estate Agents,3,1,6,1,3,0.47,7,0.36,7,0.82,7,0.27,7,1
65449130,2 bed flat to rent,2500,https://www.zoopla.co.uk/to-rent/details/65449130/,"Lassen House, Colindale Gardens NW9",Regent Letting & Property Management Ltd,2,1,5,0,1,0.5,5,0.4,5,0.59,5,0.39,5,1
65449801,3 bed shared accommodation to rent,4745,https://www.zoopla.co.uk/to-rent/details/65449801/,"Gloucester Terrace, London W2",Savills - Hyde Park Lettings,3,1,9,1,3,0.47,9,0.27,9,0.76,9,0.83,9,1
65450131,1 bed flat to rent,2383,https://www.zoopla.co.uk/to-rent/details/65450131/,"Monument Street, London EC3R",Merlin Cooper,1,1,9,1,3,0.484,9,0.312,9,0.683,18,0.562,9,1
65451184,3 bed flat to rent,4745,https://www.zoopla.co.uk/to-rent/details/65451184/,"Gloucester Terrace, London W2",Marsh & Parsons - Notting Hill,3,1,5,0,1,0.49,5,0.25,5,0.77,5,0.85,5,1
65455873,3 bed flat to rent,4000,https://www.zoopla.co.uk/to-rent/details/65455873/,"Manor Gardens, 60 Larkhall Rise SW4",Chestertons - Battersea Rise,3,1,8,0,2,0.49125,8,0.45125,8,0.887,16,0.33999999999999997,8,1
65457435,3 bed flat to rent,5178,https://www.zoopla.co.uk/to-rent/details/65457435/,"Alberts Court, Palgrave Gardens, London NW1",Sandfords - Regent's Park,3,1,9,0,2,0.5,9,0.23,9,0.73,9,0.66,9,1
65459186,1 bed flat to rent,1350,https://www.zoopla.co.uk/to-rent/details/65459186/,"Elmers End Road, Beckenham, Kent BR3",Truepenny's Property Consultants,1,1,9,1,3,0.468,9,0.395,9,0.673,18,0.212,9,1
65463169,2 bed flat to rent,3600,https://www.zoopla.co.uk/to-rent/details/65463169/,"Sandland Street, London WC1R",Winkworth - West End,2,1,10,1,4,0.47,11,0.24,11,0.71,11,0.53,11,1
65466210,3 bed terraced house to rent,2150,https://www.zoopla.co.uk/to-rent/details/65466210/,"Douglas Road, Hornchurch, Essex RM11",Holdens,3,1,8,0,1,0.47375,8,0.23375,8,0.728,16,0.515,8,1
65466659,2 bed flat to rent,2799,https://www.zoopla.co.uk/to-rent/details/65466659/,"Hunter Street, London WC1N",Frank Harris & Co.,2,0,3,1,2,0.44,3,0.4,3,0.82,3,0.29,3,1
65470419,1 bed flat to rent,4680,https://www.zoopla.co.uk/to-rent/details/65470419/,"287 Edgware Road, London W2",Regents Residential,1,1,5,1,1,0.508,6,0.36,6,0.53,12,0.523,6,1
65476603,2 bed detached house to rent,2000,https://www.zoopla.co.uk/to-rent/details/65476603/,"Stones Road, Epsom KT17",The Personal Agent,2,1,8,1,2,0.43,8,0.32,8,0.79,8,0.31,8,1
65477236,Room to rent,1040,https://www.zoopla.co.uk/to-rent/details/65477236/,"Hillfield Road, London NW6",Mind the Flat,1,1,7,1,3,0.418,7,0.175,7,0.599,14,0.561,7,1
65477568,2 bed flat to rent,3445,https://www.zoopla.co.uk/to-rent/details/65477568/,"West India Quay, Canary Wharf, London E14",Jack Rose Estates,2,1,9,1,4,0.57,9,0.18,9,0.71,9,0.67,9,1
65479931,1 bed flat to rent,3302,https://www.zoopla.co.uk/to-rent/details/65479931/,"Penywern Road, London SW5",John D Wood & Co. - Earls Court Lettings,1,1,17,1,3,0.47,17,0.3,17,0.7,17,0.73,17,1
65481790,3 bed flat to rent,2448,https://www.zoopla.co.uk/to-rent/details/65481790/,"The Drive, London NW10",Churchill & Mathesons - Harlesden,3,1,5,1,3,0.41600000000000004,5,0.254,5,0.826,10,0.354,5,1
65491183,3 bed terraced house to rent,2200,https://www.zoopla.co.uk/to-rent/details/65491183/,"Henley Road, Ilford IG1",Property Hunters,3,1,10,1,4,0.46,10,0.33,10,0.58,10,0.4,10,1
65494036,3 bed flat to rent,3402,https://www.zoopla.co.uk/to-rent/details/65494036/,"Macfarlane Road, Shepherds Bush, London W12",Barnard Marcus - West Kensington,3,1,5,1,3,0.5033333333333333,6,0.3133333333333333,6,0.836,12,0.8333333333333334,6,1
65494492,3 bed terraced house to rent,5417,https://www.zoopla.co.uk/to-rent/details/65494492/,"Belleville Road, London SW11",Marsh & Parsons - Battersea,3,0,4,0,1,0.4825,4,0.225,4,0.799,8,0.4975,4,1
65496684,2 bed terraced house to rent,5200,https://www.zoopla.co.uk/to-rent/details/65496684/,"Capital Building, Embassy Gardens, London SW111 SW11",JOHNS&CO - Nine Elms,2,1,16,1,3,0.54,16,0.33,16,0.54,16,0.56,16,1
65496906,3 bed flat to rent,5633,https://www.zoopla.co.uk/to-rent/details/65496906/,"Boydell Court, St John's Wood Park, St John's Wood NW8",Liv International,3,1,14,1,6,0.4957142857142857,14,0.26357142857142857,14,0.769,28,0.495,14,1
65501434,2 bed flat to rent,2200,https://www.zoopla.co.uk/to-rent/details/65501434/,"Angell Road, London SW9",Urban Lettings,2,1,8,1,3,0.51,8,0.23,8,0.87,8,0.48,8,1
65503643,1 bed flat to rent,1898,https://www.zoopla.co.uk/to-rent/details/65503643/,"Westferry Road, London E14",Knight Frank - Canary Wharf Lettings,1,1,10,1,2,0.527,10,0.219,10,0.54,20,0.784,10,1
65506170,2 bed flat to rent,2535,https://www.zoopla.co.uk/to-rent/details/65506170/,"Compton Mansions, Tavistock Place WC1H",Greater London Properties,2,1,6,1,3,0.46,6,0.42,6,0.63,6,0.74,6,1
65514950,2 bed flat to rent,2600,https://www.zoopla.co.uk/to-rent/details/65514950/,"Branch Road, London E14",Rubicon,2,1,9,1,3,0.46,9,0.19,9,0.6,9,0.61,9,1
65518170,2 bed flat to rent,3100,https://www.zoopla.co.uk/to-rent/details/65518170/,"Waterford Court, Turnberry Quay, Canary Wharf, London E14",JOHNS&CO - Canary Wharf,2,1,9,1,2,0.54,9,0.16,9,0.73,9,0.54,9,1
65518569,3 bed end terrace house to rent,2750,https://www.zoopla.co.uk/to-rent/details/65518569/,"Wick Lane, London E3",WJ Meade - Bow,3,1,11,0,1,0.42999999999999994,11,0.29545454545454547,11,0.639,22,0.8818181818181817,11,1
